"rgn_id","Year","species","catch"
"5",2002,"Rastrelliger_kanarguta",0
"5",2003,"Rastrelliger_kanarguta",0
"5",2004,"Rastrelliger_kanarguta",0
"5",2005,"Rastrelliger_kanarguta",9.07
"5",2006,"Rastrelliger_kanarguta",1.99
"5",2007,"Rastrelliger_kanarguta",0
"5",2008,"Rastrelliger_kanarguta",9.482
"5",2009,"Rastrelliger_kanarguta",0
"5",2010,"Rastrelliger_kanarguta",0
"5",2011,"Rastrelliger_kanarguta",0
"5",2012,"Rastrelliger_kanarguta",0
"5",2013,"Rastrelliger_kanarguta",0
"5",2014,"Rastrelliger_kanarguta",0
"5",2015,"Rastrelliger_kanarguta",0
"5",2016,"Rastrelliger_kanarguta",9
"5",2002,"Sphyraena_sp",13.95
"5",2003,"Sphyraena_sp",21.9
"5",2004,"Sphyraena_sp",19.893
"5",2005,"Sphyraena_sp",23.732
"5",2006,"Sphyraena_sp",40.854
"5",2007,"Sphyraena_sp",52.945
"5",2008,"Sphyraena_sp",46.745
"5",2009,"Sphyraena_sp",50.629
"5",2010,"Sphyraena_sp",59
"5",2011,"Sphyraena_sp",69.416
"5",2012,"Sphyraena_sp",63
"5",2013,"Sphyraena_sp",67
"5",2014,"Sphyraena_sp",63
"5",2015,"Sphyraena_sp",16
"5",2016,"Sphyraena_sp",36.594
"5",2002,"Panulirus_sp",57.02
"5",2003,"Panulirus_sp",78.884
"5",2004,"Panulirus_sp",59.82
"5",2005,"Panulirus_sp",44.537
"5",2006,"Panulirus_sp",41.785
"5",2007,"Panulirus_sp",44.953
"5",2008,"Panulirus_sp",62.837
"5",2009,"Panulirus_sp",36.741
"5",2010,"Panulirus_sp",36
"5",2011,"Panulirus_sp",45.113
"5",2012,"Panulirus_sp",32
"5",2013,"Panulirus_sp",60
"5",2014,"Panulirus_sp",39
"5",2015,"Panulirus_sp",157
"5",2016,"Panulirus_sp",286.242
"5",2002,"Peneius_indicus",15.665
"5",2003,"Peneius_indicus",12.974
"5",2004,"Peneius_indicus",19.584
"5",2005,"Peneius_indicus",18.935
"5",2006,"Peneius_indicus",11.761
"5",2007,"Peneius_indicus",11.929
"5",2008,"Peneius_indicus",14.204
"5",2009,"Peneius_indicus",11.546
"5",2010,"Peneius_indicus",45
"5",2011,"Peneius_indicus",13.975
"5",2012,"Peneius_indicus",13
"5",2013,"Peneius_indicus",19
"5",2014,"Peneius_indicus",48
"5",2015,"Peneius_indicus",4
"5",2016,"Peneius_indicus",0.008
"5",2002,"Siganus_sutor",167.757
"5",2003,"Siganus_sutor",182.269
"5",2004,"Siganus_sutor",182.267
"5",2005,"Siganus_sutor",244.955
"5",2006,"Siganus_sutor",245.549
"5",2007,"Siganus_sutor",210.577
"5",2008,"Siganus_sutor",234.82
"5",2009,"Siganus_sutor",226.745
"5",2010,"Siganus_sutor",310
"5",2011,"Siganus_sutor",337.982
"5",2012,"Siganus_sutor",270
"5",2013,"Siganus_sutor",339
"5",2014,"Siganus_sutor",331
"5",2015,"Siganus_sutor",475
"5",2016,"Siganus_sutor",831.441
"5",2002,"Istiophurus_sp",7.882
"5",2003,"Istiophurus_sp",6.7
"5",2004,"Istiophurus_sp",4.065
"5",2005,"Istiophurus_sp",6.502
"5",2006,"Istiophurus_sp",3.264
"5",2007,"Istiophurus_sp",2.773
"5",2008,"Istiophurus_sp",5.093
"5",2009,"Istiophurus_sp",8.51
"5",2010,"Istiophurus_sp",8
"5",2011,"Istiophurus_sp",5.674
"5",2012,"Istiophurus_sp",8
"5",2013,"Istiophurus_sp",6
"5",2014,"Istiophurus_sp",8
"5",2015,"Istiophurus_sp",0
"5",2016,"Istiophurus_sp",2.143
"4",2002,"Rastrelliger_kanarguta",0
"4",2003,"Rastrelliger_kanarguta",0
"4",2004,"Rastrelliger_kanarguta",0
"4",2005,"Rastrelliger_kanarguta",0
"4",2006,"Rastrelliger_kanarguta",3.691
"4",2007,"Rastrelliger_kanarguta",5.665
"4",2008,"Rastrelliger_kanarguta",0
"4",2009,"Rastrelliger_kanarguta",0
"4",2010,"Rastrelliger_kanarguta",3
"4",2011,"Rastrelliger_kanarguta",10.891
"4",2012,"Rastrelliger_kanarguta",21
"4",2013,"Rastrelliger_kanarguta",11
"4",2014,"Rastrelliger_kanarguta",3
"4",2015,"Rastrelliger_kanarguta",1
"4",2016,"Rastrelliger_kanarguta",2
"4",2002,"Sphyraena_sp",0.822
"4",2003,"Sphyraena_sp",1.188
"4",2004,"Sphyraena_sp",1.413
"4",2005,"Sphyraena_sp",1.214
"4",2006,"Sphyraena_sp",0
"4",2007,"Sphyraena_sp",0
"4",2008,"Sphyraena_sp",1.51
"4",2009,"Sphyraena_sp",2.18
"4",2010,"Sphyraena_sp",3
"4",2011,"Sphyraena_sp",20.672
"4",2012,"Sphyraena_sp",23
"4",2013,"Sphyraena_sp",20
"4",2014,"Sphyraena_sp",4
"4",2015,"Sphyraena_sp",0
"4",2016,"Sphyraena_sp",7.38
"4",2002,"Panulirus_sp",9.23
"4",2003,"Panulirus_sp",44.139
"4",2004,"Panulirus_sp",51.995
"4",2005,"Panulirus_sp",6.737
"4",2006,"Panulirus_sp",0.444
"4",2007,"Panulirus_sp",6.208
"4",2008,"Panulirus_sp",5.879
"4",2009,"Panulirus_sp",3.283
"4",2010,"Panulirus_sp",8
"4",2011,"Panulirus_sp",4.5
"4",2012,"Panulirus_sp",7
"4",2013,"Panulirus_sp",6
"4",2014,"Panulirus_sp",8
"4",2015,"Panulirus_sp",0
"4",2016,"Panulirus_sp",0.592
"4",2002,"Peneius_indicus",28.276
"4",2003,"Peneius_indicus",31.197
"4",2004,"Peneius_indicus",32.168
"4",2005,"Peneius_indicus",8.779
"4",2006,"Peneius_indicus",21.101
"4",2007,"Peneius_indicus",27.18
"4",2008,"Peneius_indicus",18.574
"4",2009,"Peneius_indicus",10.245
"4",2010,"Peneius_indicus",40
"4",2011,"Peneius_indicus",45.677
"4",2012,"Peneius_indicus",120
"4",2013,"Peneius_indicus",61
"4",2014,"Peneius_indicus",43
"4",2015,"Peneius_indicus",119
"4",2016,"Peneius_indicus",174.533
"4",2002,"Siganus_sutor",1.993
"4",2003,"Siganus_sutor",3.535
"4",2004,"Siganus_sutor",3.37
"4",2005,"Siganus_sutor",2.957
"4",2006,"Siganus_sutor",6.572
"4",2007,"Siganus_sutor",0.249
"4",2008,"Siganus_sutor",1.541
"4",2009,"Siganus_sutor",1.506
"4",2010,"Siganus_sutor",5
"4",2011,"Siganus_sutor",26.637
"4",2012,"Siganus_sutor",20
"4",2013,"Siganus_sutor",27
"4",2014,"Siganus_sutor",5
"4",2015,"Siganus_sutor",0
"4",2016,"Siganus_sutor",94
"4",2002,"Istiophurus_sp",0.386
"4",2003,"Istiophurus_sp",1.304
"4",2004,"Istiophurus_sp",0.486
"4",2005,"Istiophurus_sp",0.967
"4",2006,"Istiophurus_sp",5.748
"4",2007,"Istiophurus_sp",8.085
"4",2008,"Istiophurus_sp",0.406
"4",2009,"Istiophurus_sp",0.709
"4",2010,"Istiophurus_sp",2
"4",2011,"Istiophurus_sp",3.35
"4",2012,"Istiophurus_sp",16
"4",2013,"Istiophurus_sp",3
"4",2014,"Istiophurus_sp",3
"4",2015,"Istiophurus_sp",0
"4",2016,"Istiophurus_sp",0.226
"3",2002,"Rastrelliger_kanarguta",89.603
"3",2003,"Rastrelliger_kanarguta",53.493
"3",2004,"Rastrelliger_kanarguta",33.668
"3",2005,"Rastrelliger_kanarguta",10.674
"3",2006,"Rastrelliger_kanarguta",18.473
"3",2007,"Rastrelliger_kanarguta",37.66
"3",2008,"Rastrelliger_kanarguta",5.986
"3",2009,"Rastrelliger_kanarguta",62.912
"3",2010,"Rastrelliger_kanarguta",191
"3",2011,"Rastrelliger_kanarguta",184.133
"3",2012,"Rastrelliger_kanarguta",112
"3",2013,"Rastrelliger_kanarguta",179
"3",2014,"Rastrelliger_kanarguta",204
"3",2015,"Rastrelliger_kanarguta",300
"3",2016,"Rastrelliger_kanarguta",300
"3",2002,"Sphyraena_sp",32.001
"3",2003,"Sphyraena_sp",25.19
"3",2004,"Sphyraena_sp",10.913
"3",2005,"Sphyraena_sp",21.81
"3",2006,"Sphyraena_sp",23.056
"3",2007,"Sphyraena_sp",56.663
"3",2008,"Sphyraena_sp",53.583
"3",2009,"Sphyraena_sp",31.83
"3",2010,"Sphyraena_sp",65
"3",2011,"Sphyraena_sp",121.196
"3",2012,"Sphyraena_sp",71
"3",2013,"Sphyraena_sp",117
"3",2014,"Sphyraena_sp",70
"3",2015,"Sphyraena_sp",416
"3",2016,"Sphyraena_sp",440.715
"3",2002,"Panulirus_sp",33.727
"3",2003,"Panulirus_sp",22.737
"3",2004,"Panulirus_sp",20.931
"3",2005,"Panulirus_sp",24.564
"3",2006,"Panulirus_sp",14.595
"3",2007,"Panulirus_sp",15.816
"3",2008,"Panulirus_sp",10.536
"3",2009,"Panulirus_sp",0.456
"3",2010,"Panulirus_sp",10
"3",2011,"Panulirus_sp",12.237
"3",2012,"Panulirus_sp",30
"3",2013,"Panulirus_sp",16
"3",2014,"Panulirus_sp",11
"3",2015,"Panulirus_sp",70
"3",2016,"Panulirus_sp",54.672
"3",2002,"Peneius_indicus",40.811
"3",2003,"Peneius_indicus",30.202
"3",2004,"Peneius_indicus",39.189
"3",2005,"Peneius_indicus",39.919
"3",2006,"Peneius_indicus",50.859
"3",2007,"Peneius_indicus",68.962
"3",2008,"Peneius_indicus",37.683
"3",2009,"Peneius_indicus",0.545
"3",2010,"Peneius_indicus",25
"3",2011,"Peneius_indicus",33.047
"3",2012,"Peneius_indicus",75
"3",2013,"Peneius_indicus",44
"3",2014,"Peneius_indicus",26
"3",2015,"Peneius_indicus",6
"3",2016,"Peneius_indicus",8.7
"3",2002,"Siganus_sutor",55.785
"3",2003,"Siganus_sutor",80.078
"3",2004,"Siganus_sutor",63.301
"3",2005,"Siganus_sutor",70.943
"3",2006,"Siganus_sutor",54.445
"3",2007,"Siganus_sutor",88.527
"3",2008,"Siganus_sutor",68.398
"3",2009,"Siganus_sutor",32.961
"3",2010,"Siganus_sutor",113
"3",2011,"Siganus_sutor",161.562
"3",2012,"Siganus_sutor",115
"3",2013,"Siganus_sutor",162
"3",2014,"Siganus_sutor",121
"3",2015,"Siganus_sutor",343
"3",2016,"Siganus_sutor",537.523
"3",2002,"Istiophurus_sp",31.02
"3",2003,"Istiophurus_sp",32.82
"3",2004,"Istiophurus_sp",47.229
"3",2005,"Istiophurus_sp",51.5495
"3",2006,"Istiophurus_sp",34.427
"3",2007,"Istiophurus_sp",33.326
"3",2008,"Istiophurus_sp",36.138
"3",2009,"Istiophurus_sp",30.889
"3",2010,"Istiophurus_sp",119
"3",2011,"Istiophurus_sp",90.453
"3",2012,"Istiophurus_sp",68
"3",2013,"Istiophurus_sp",88
"3",2014,"Istiophurus_sp",127
"3",2015,"Istiophurus_sp",375
"3",2016,"Istiophurus_sp",222.071
"1",2002,"Rastrelliger_kanarguta",141.68
"1",2003,"Rastrelliger_kanarguta",21.839
"1",2004,"Rastrelliger_kanarguta",15.014
"1",2005,"Rastrelliger_kanarguta",12.018
"1",2006,"Rastrelliger_kanarguta",36.482
"1",2007,"Rastrelliger_kanarguta",23.027
"1",2008,"Rastrelliger_kanarguta",44.675
"1",2009,"Rastrelliger_kanarguta",44.675
"1",2010,"Rastrelliger_kanarguta",54
"1",2011,"Rastrelliger_kanarguta",30.514
"1",2012,"Rastrelliger_kanarguta",34
"1",2013,"Rastrelliger_kanarguta",29
"1",2014,"Rastrelliger_kanarguta",57
"1",2015,"Rastrelliger_kanarguta",20
"1",2016,"Rastrelliger_kanarguta",9
"1",2002,"Sphyraena_sp",104.97
"1",2003,"Sphyraena_sp",15.053
"1",2004,"Sphyraena_sp",12.094
"1",2005,"Sphyraena_sp",10.812
"1",2006,"Sphyraena_sp",22.928
"1",2007,"Sphyraena_sp",45.876
"1",2008,"Sphyraena_sp",52.652
"1",2009,"Sphyraena_sp",52.652
"1",2010,"Sphyraena_sp",59
"1",2011,"Sphyraena_sp",48.791
"1",2012,"Sphyraena_sp",30
"1",2013,"Sphyraena_sp",47
"1",2014,"Sphyraena_sp",64
"1",2015,"Sphyraena_sp",32
"1",2016,"Sphyraena_sp",16.16
"1",2002,"Panulirus_sp",2.041
"1",2003,"Panulirus_sp",2.57
"1",2004,"Panulirus_sp",4.338
"1",2005,"Panulirus_sp",1.46
"1",2006,"Panulirus_sp",2.958
"1",2007,"Panulirus_sp",6.352
"1",2008,"Panulirus_sp",8.208
"1",2009,"Panulirus_sp",8.208
"1",2010,"Panulirus_sp",13
"1",2011,"Panulirus_sp",7.385
"1",2012,"Panulirus_sp",2
"1",2013,"Panulirus_sp",10
"1",2014,"Panulirus_sp",14
"1",2015,"Panulirus_sp",11
"1",2016,"Panulirus_sp",4.174
"1",2002,"Peneius_indicus",476.376
"1",2003,"Peneius_indicus",292.46
"1",2004,"Peneius_indicus",46.075
"1",2005,"Peneius_indicus",68.401
"1",2006,"Peneius_indicus",84.996
"1",2007,"Peneius_indicus",171.333
"1",2008,"Peneius_indicus",83.364
"1",2009,"Peneius_indicus",83.364
"1",2010,"Peneius_indicus",119
"1",2011,"Peneius_indicus",156.454
"1",2012,"Peneius_indicus",174
"1",2013,"Peneius_indicus",208
"1",2014,"Peneius_indicus",128
"1",2015,"Peneius_indicus",15
"1",2016,"Peneius_indicus",19.895
"1",2002,"Siganus_sutor",18.968
"1",2003,"Siganus_sutor",29.993
"1",2004,"Siganus_sutor",32.082
"1",2005,"Siganus_sutor",3.869
"1",2006,"Siganus_sutor",37.344
"1",2007,"Siganus_sutor",59.483
"1",2008,"Siganus_sutor",69.981
"1",2009,"Siganus_sutor",63.981
"1",2010,"Siganus_sutor",84
"1",2011,"Siganus_sutor",108.066
"1",2012,"Siganus_sutor",98
"1",2013,"Siganus_sutor",108
"1",2014,"Siganus_sutor",89
"1",2015,"Siganus_sutor",235
"1",2016,"Siganus_sutor",438.678
"1",2002,"Istiophurus_sp",1.128
"1",2003,"Istiophurus_sp",0.26
"1",2004,"Istiophurus_sp",0.562
"1",2005,"Istiophurus_sp",1.798
"1",2006,"Istiophurus_sp",0.82
"1",2007,"Istiophurus_sp",0.667
"1",2008,"Istiophurus_sp",23.004
"1",2009,"Istiophurus_sp",23.004
"1",2010,"Istiophurus_sp",27
"1",2011,"Istiophurus_sp",30.459
"1",2012,"Istiophurus_sp",38
"1",2013,"Istiophurus_sp",29
"1",2014,"Istiophurus_sp",28
"1",2015,"Istiophurus_sp",5
"1",2016,"Istiophurus_sp",4.082
"2",2002,"Rastrelliger_kanarguta",76.461
"2",2003,"Rastrelliger_kanarguta",140.371
"2",2004,"Rastrelliger_kanarguta",127.288
"2",2005,"Rastrelliger_kanarguta",83.994
"2",2006,"Rastrelliger_kanarguta",88.896
"2",2007,"Rastrelliger_kanarguta",147.534
"2",2008,"Rastrelliger_kanarguta",94.58
"2",2009,"Rastrelliger_kanarguta",7.057
"2",2010,"Rastrelliger_kanarguta",172
"2",2011,"Rastrelliger_kanarguta",113.531
"2",2012,"Rastrelliger_kanarguta",162
"2",2013,"Rastrelliger_kanarguta",110
"2",2014,"Rastrelliger_kanarguta",184
"2",2015,"Rastrelliger_kanarguta",113
"2",2016,"Rastrelliger_kanarguta",110
"2",2002,"Sphyraena_sp",30.237
"2",2003,"Sphyraena_sp",93.953
"2",2004,"Sphyraena_sp",74.022
"2",2005,"Sphyraena_sp",97.776
"2",2006,"Sphyraena_sp",157.788
"2",2007,"Sphyraena_sp",100.49
"2",2008,"Sphyraena_sp",159.362
"2",2009,"Sphyraena_sp",10.187
"2",2010,"Sphyraena_sp",94
"2",2011,"Sphyraena_sp",67.398
"2",2012,"Sphyraena_sp",74
"2",2013,"Sphyraena_sp",65
"2",2014,"Sphyraena_sp",101
"2",2015,"Sphyraena_sp",265
"2",2016,"Sphyraena_sp",207.771
"2",2002,"Panulirus_sp",17.218
"2",2003,"Panulirus_sp",21.092
"2",2004,"Panulirus_sp",19.776
"2",2005,"Panulirus_sp",15.757
"2",2006,"Panulirus_sp",19.554
"2",2007,"Panulirus_sp",19.766
"2",2008,"Panulirus_sp",26.315
"2",2009,"Panulirus_sp",2.21
"2",2010,"Panulirus_sp",33
"2",2011,"Panulirus_sp",23.826
"2",2012,"Panulirus_sp",25
"2",2013,"Panulirus_sp",32
"2",2014,"Panulirus_sp",35
"2",2015,"Panulirus_sp",26
"2",2016,"Panulirus_sp",44.222
"2",2002,"Peneius_indicus",14.488
"2",2003,"Peneius_indicus",16.8
"2",2004,"Peneius_indicus",18.914
"2",2005,"Peneius_indicus",21.431
"2",2006,"Peneius_indicus",22.975
"2",2007,"Peneius_indicus",33.952
"2",2008,"Peneius_indicus",23.417
"2",2009,"Peneius_indicus",2.503
"2",2010,"Peneius_indicus",22
"2",2011,"Peneius_indicus",25.798
"2",2012,"Peneius_indicus",26
"2",2013,"Peneius_indicus",34
"2",2014,"Peneius_indicus",24
"2",2015,"Peneius_indicus",0
"2",2016,"Peneius_indicus",16.699
"2",2002,"Siganus_sutor",124.238
"2",2003,"Siganus_sutor",85.724
"2",2004,"Siganus_sutor",72.629
"2",2005,"Siganus_sutor",55.567
"2",2006,"Siganus_sutor",68.219
"2",2007,"Siganus_sutor",72.762
"2",2008,"Siganus_sutor",93.615
"2",2009,"Siganus_sutor",9.342
"2",2010,"Siganus_sutor",165
"2",2011,"Siganus_sutor",157.091
"2",2012,"Siganus_sutor",143
"2",2013,"Siganus_sutor",158
"2",2014,"Siganus_sutor",176
"2",2015,"Siganus_sutor",434
"2",2016,"Siganus_sutor",486.186
"2",2002,"Istiophurus_sp",14.198
"2",2003,"Istiophurus_sp",3.596
"2",2004,"Istiophurus_sp",17.587
"2",2005,"Istiophurus_sp",17.228
"2",2006,"Istiophurus_sp",103.66
"2",2007,"Istiophurus_sp",46.443
"2",2008,"Istiophurus_sp",37.586
"2",2009,"Istiophurus_sp",5.228
"2",2010,"Istiophurus_sp",10
"2",2011,"Istiophurus_sp",15.404
"2",2012,"Istiophurus_sp",12
"2",2013,"Istiophurus_sp",15
"2",2014,"Istiophurus_sp",10
"2",2015,"Istiophurus_sp",22
"2",2016,"Istiophurus_sp",6.607
